time,news_gold,news_gold_ema5,news_gold_shock,news_silver,news_silver_ema5,news_silver_shock,news_copper,news_copper_ema5,news_copper_shock,news_platinum,news_platinum_ema5,news_platinum_shock,news_palladium,news_palladium_ema5,news_palladium_shock
2014-10-13,0.0,-1.0422231e-18,1.0422231e-18,0.0,-1.0422231e-18,1.0422231e-18,0.0,-1.5633345e-18,1.5633345e-18,0.0,-1.0422231e-18,1.0422231e-18,0.0,-1.0422231e-18,1.0422231e-18
2014-10-14,0.0,-6.9481533e-19,6.9481533e-19,0.0,-6.9481533e-19,6.9481533e-19,0.0,-1.0422231e-18,1.0422231e-18,0.0,-6.9481533e-19,6.9481533e-19,0.0,-6.9481533e-19,6.9481533e-19
2014-10-15,0.0,-4.6321023e-19,4.6321023e-19,0.0,-4.6321023e-19,4.6321023e-19,0.0,-6.948154e-19,6.948154e-19,0.0,-4.6321023e-19,4.6321023e-19,0.0,-4.6321023e-19,4.6321023e-19
2014-10-16,0.0,-3.0880681e-19,3.0880681e-19,0.0,-3.0880681e-19,3.0880681e-19,0.0,-4.6321023e-19,4.6321023e-19,0.0,-3.0880681e-19,3.0880681e-19,0.0,-3.0880681e-19,3.0880681e-19
2014-10-17,0.0,-2.0587122e-19,2.0587122e-19,0.0,-2.0587122e-19,2.0587122e-19,0.0,-3.0880681e-19,3.0880681e-19,0.0,-2.0587122e-19,2.0587122e-19,0.0,-2.0587122e-19,2.0587122e-19
2014-10-18,0.0,-1.3724747e-19,1.3724747e-19,0.0,-1.3724747e-19,1.3724747e-19,0.0,-2.0587122e-19,2.0587122e-19,0.0,-1.3724747e-19,1.3724747e-19,0.0,-1.3724747e-19,1.3724747e-19
2014-10-19,0.0,-9.149832e-20,9.149832e-20,0.0,-9.149832e-20,9.149832e-20,0.0,-1.3724747e-19,1.3724747e-19,0.0,-9.149832e-20,9.149832e-20,0.0,-9.149832e-20,9.149832e-20
2014-10-20,0.0,-6.099888e-20,6.099888e-20,0.0,-6.099888e-20,6.099888e-20,0.0,-9.149832e-20,9.149832e-20,0.0,-6.099888e-20,6.099888e-20,0.0,-6.099888e-20,6.099888e-20
2014-10-21,0.0,-4.0665918e-20,4.0665918e-20,0.0,-4.0665918e-20,4.0665918e-20,0.0,-6.099888e-20,6.099888e-20,0.0,-4.0665918e-20,4.0665918e-20,0.0,-4.0665918e-20,4.0665918e-20
2014-10-22,0.0,-2.7110612e-20,2.7110612e-20,0.0,-2.7110612e-20,2.7110612e-20,0.0,-4.0665918e-20,4.0665918e-20,0.0,-2.7110612e-20,2.7110612e-20,0.0,-2.7110612e-20,2.7110612e-20
2014-10-23,0.0,-1.8073741e-20,1.8073741e-20,0.0,-1.8073741e-20,1.8073741e-20,0.0,-2.7110612e-20,2.7110612e-20,0.0,-1.8073741e-20,1.8073741e-20,0.0,-1.8073741e-20,1.8073741e-20
2014-10-24,0.0,-1.2049161e-20,1.2049161e-20,0.0,-1.2049161e-20,1.2049161e-20,0.0,-1.8073741e-20,1.8073741e-20,0.0,-1.2049161e-20,1.2049161e-20,0.0,-1.2049161e-20,1.2049161e-20
2014-10-25,0.0,-8.032774e-21,8.032774e-21,0.0,-8.032774e-21,8.032774e-21,0.0,-1.2049161e-20,1.2049161e-20,0.0,-8.032774e-21,8.032774e-21,0.0,-8.032774e-21,8.032774e-21
2014-10-26,0.0,-5.3551826e-21,5.3551826e-21,0.0,-5.3551826e-21,5.3551826e-21,0.0,-8.032774e-21,8.032774e-21,0.0,-5.3551826e-21,5.3551826e-21,0.0,-5.3551826e-21,5.3551826e-21
2014-10-27,0.0,-3.5701216e-21,3.5701216e-21,0.0,-3.5701216e-21,3.5701216e-21,0.0,-5.3551826e-21,5.3551826e-21,0.0,-3.5701216e-21,3.5701216e-21,0.0,-3.5701216e-21,3.5701216e-21
2014-10-28,0.0,-2.3800811e-21,2.3800811e-21,0.0,-2.3800811e-21,2.3800811e-21,0.0,-3.570122e-21,3.570122e-21,0.0,-2.3800811e-21,2.3800811e-21,0.0,-2.3800811e-21,2.3800811e-21
2014-10-29,0.0,-1.5867208e-21,1.5867208e-21,0.0,-1.5867208e-21,1.5867208e-21,0.0,-2.3800811e-21,2.3800811e-21,0.0,-1.5867208e-21,1.5867208e-21,0.0,-1.5867208e-21,1.5867208e-21
2014-10-30,-0.03,-0.01,-0.02,-0.02,-0.0066666664,-0.013333334,-0.03,-0.01,-0.02,-0.02,-0.0066666664,-0.013333334,-0.03,-0.01,-0.02
2014-10-31,-0.06,-0.026666665,-0.03333333,-0.04,-0.017777778,-0.02222222,-0.06,-0.026666665,-0.03333333,-0.04,-0.017777778,-0.02222222,-0.06,-0.026666665,-0.03333333
2014-11-01,-0.3,-0.11777778,-0.18222223,-0.2,-0.07851852,-0.121481486,-0.3,-0.11777778,-0.18222223,-0.2,-0.07851852,-0.121481486,-0.3,-0.11777778,-0.18222223
2014-11-02,-0.25714287,-0.1642328,-0.092910066,-0.17142858,-0.10948854,-0.061940037,-0.25714287,-0.1642328,-0.092910066,-0.17142858,-0.10948854,-0.061940037,-0.25714287,-0.1642328,-0.092910066
2014-11-03,-0.21428572,-0.18091711,-0.033368602,-0.14285715,-0.12061141,-0.022245742,-0.21428572,-0.18091711,-0.033368602,-0.14285715,-0.12061141,-0.022245742,-0.21428572,-0.18091711,-0.033368602
2014-11-04,-0.17142858,-0.17775427,0.006325692,-0.114285715,-0.11850284,0.0042171255,-0.17142858,-0.17775427,0.006325692,-0.114285715,-0.11850284,0.0042171255,-0.17142858,-0.17775427,0.006325692
2014-11-05,-0.12857144,-0.16136,0.03278856,-0.08571429,-0.10757332,0.021859035,-0.12857144,-0.16136,0.03278856,-0.08571429,-0.10757332,0.021859035,-0.12857144,-0.16136,0.03278856
2014-11-06,-0.08571429,-0.13614476,0.05043047,-0.057142857,-0.09076317,0.03362031,-0.08571429,-0.13614476,0.05043047,-0.057142857,-0.09076317,0.03362031,-0.08571429,-0.13614476,0.05043047
2014-11-07,-0.042857144,-0.10504889,0.062191743,-0.028571429,-0.07003259,0.041461162,-0.042857144,-0.10504889,0.062191743,-0.028571429,-0.07003259,0.041461162,-0.042857144,-0.10504889,0.062191743
2014-11-08,0.0,-0.07003259,0.07003259,0.0,-0.046688393,0.046688393,0.0,-0.07003259,0.07003259,0.0,-0.046688393,0.046688393,0.0,-0.07003259,0.07003259
2014-11-09,0.0,-0.046688393,0.046688393,0.0,-0.031125596,0.031125596,0.0,-0.046688393,0.046688393,0.0,-0.031125596,0.031125596,0.0,-0.046688393,0.046688393
2014-11-10,0.0,-0.031125596,0.031125596,0.0,-0.020750396,0.020750396,0.0,-0.031125596,0.031125596,0.0,-0.020750396,0.020750396,0.0,-0.031125596,0.031125596
2014-11-11,0.0,-0.020750398,0.020750398,0.0,-0.013833598,0.013833598,0.0,-0.020750398,0.020750398,0.0,-0.013833598,0.013833598,0.0,-0.020750398,0.020750398
2014-11-12,0.0,-0.013833598,0.013833598,0.0,-0.0092223985,0.0092223985,0.0,-0.013833598,0.013833598,0.0,-0.0092223985,0.0092223985,0.0,-0.013833598,0.013833598
2014-11-13,0.0,-0.0092223985,0.0092223985,0.0,-0.0061482657,0.0061482657,0.0,-0.0092223985,0.0092223985,0.0,-0.0061482657,0.0061482657,0.0,-0.0092223985,0.0092223985
2014-11-14,0.0,-0.0061482657,0.0061482657,0.0,-0.004098844,0.004098844,0.0,-0.0061482657,0.0061482657,0.0,-0.004098844,0.004098844,0.0,-0.0061482657,0.0061482657
2014-11-15,0.0,-0.004098844,0.004098844,0.0,-0.0027325626,0.0027325626,0.0,-0.004098844,0.004098844,0.0,-0.0027325626,0.0027325626,0.0,-0.004098844,0.004098844
2014-11-16,0.0,-0.0027325626,0.0027325626,0.0,-0.0018217084,0.0018217084,0.0,-0.0027325626,0.0027325626,0.0,-0.0018217084,0.0018217084,0.0,-0.0027325626,0.0027325626
2014-11-17,0.0,-0.0018217084,0.0018217084,0.0,-0.0012144722,0.0012144722,0.0,-0.0018217084,0.0018217084,0.0,-0.0012144722,0.0012144722,0.0,-0.0018217084,0.0018217084
2014-11-18,0.0,-0.0012144722,0.0012144722,0.0,-0.00080964813,0.00080964813,0.0,-0.0012144722,0.0012144722,0.0,-0.00080964813,0.00080964813,0.0,-0.0012144722,0.0012144722
2014-11-19,0.0,-0.0008096482,0.0008096482,0.0,-0.00053976546,0.00053976546,0.0,-0.0008096482,0.0008096482,0.0,-0.00053976546,0.00053976546,0.0,-0.0008096482,0.0008096482
2014-11-20,0.0,-0.00053976546,0.00053976546,0.0,-0.00035984363,0.00035984363,0.0,-0.00053976546,0.00053976546,0.0,-0.00035984363,0.00035984363,0.0,-0.00053976546,0.00053976546
2014-11-21,0.0,-0.00035984363,0.00035984363,0.0,-0.00023989574,0.00023989574,0.0,-0.00035984363,0.00035984363,0.0,-0.00023989574,0.00023989574,0.0,-0.00035984363,0.00035984363
2014-11-22,0.0,-0.00023989576,0.00023989576,0.0,-0.0001599305,0.0001599305,0.0,-0.00023989576,0.00023989576,0.0,-0.0001599305,0.0001599305,0.0,-0.00023989576,0.00023989576
2014-11-23,0.0,-0.00015993051,0.00015993051,0.0,-0.00010662033,0.00010662033,0.0,-0.00015993051,0.00015993051,0.0,-0.00010662033,0.00010662033,0.0,-0.00015993051,0.00015993051
2014-11-24,0.0,-0.00010662033,0.00010662033,0.0,-7.108022e-05,7.108022e-05,0.0,-0.00010662033,0.00010662033,0.0,-7.108022e-05,7.108022e-05,0.0,-0.00010662033,0.00010662033
2014-11-25,0.0,-7.108023e-05,7.108023e-05,0.0,-4.7386817e-05,4.7386817e-05,0.0,-7.108023e-05,7.108023e-05,0.0,-4.7386817e-05,4.7386817e-05,0.0,-7.108023e-05,7.108023e-05
2014-11-26,0.0,-4.7386817e-05,4.7386817e-05,0.0,-3.159121e-05,3.159121e-05,0.0,-4.7386817e-05,4.7386817e-05,0.0,-3.159121e-05,3.159121e-05,0.0,-4.7386817e-05,4.7386817e-05
2014-11-27,0.0,-3.159121e-05,3.159121e-05,0.0,-2.1060807e-05,2.1060807e-05,0.0,-3.159121e-05,3.159121e-05,0.0,-2.1060807e-05,2.1060807e-05,0.0,-3.159121e-05,3.159121e-05
2014-11-28,0.0,-2.1060807e-05,2.1060807e-05,0.0,-1.4040538e-05,1.4040538e-05,0.0,-2.1060807e-05,2.1060807e-05,0.0,-1.4040538e-05,1.4040538e-05,0.0,-2.1060807e-05,2.1060807e-05
2014-11-29,0.0,-1.4040538e-05,1.4040538e-05,0.0,-9.3603585e-06,9.3603585e-06,0.0,-1.4040538e-05,1.4040538e-05,0.0,-9.3603585e-06,9.3603585e-06,0.0,-1.4040538e-05,1.4040538e-05
2014-11-30,0.0,-9.3603585e-06,9.3603585e-06,0.0,-6.240239e-06,6.240239e-06,0.0,-9.3603585e-06,9.3603585e-06,0.0,-6.240239e-06,6.240239e-06,0.0,-9.3603585e-06,9.3603585e-06
2014-12-01,0.0,-6.240239e-06,6.240239e-06,0.0,-4.1601593e-06,4.1601593e-06,0.0,-6.240239e-06,6.240239e-06,0.0,-4.1601593e-06,4.1601593e-06,0.0,-6.240239e-06,6.240239e-06
2014-12-02,0.0,-4.1601593e-06,4.1601593e-06,0.0,-2.7734395e-06,2.7734395e-06,0.0,-4.1601593e-06,4.1601593e-06,0.0,-2.7734395e-06,2.7734395e-06,0.0,-4.1601593e-06,4.1601593e-06
2014-12-03,0.0,-2.7734395e-06,2.7734395e-06,0.0,-1.8489598e-06,1.8489598e-06,0.0,-2.7734395e-06,2.7734395e-06,0.0,-1.8489598e-06,1.8489598e-06,0.0,-2.7734395e-06,2.7734395e-06
2014-12-04,0.0,-1.8489598e-06,1.8489598e-06,0.0,-1.2326398e-06,1.2326398e-06,0.0,-1.8489598e-06,1.8489598e-06,0.0,-1.2326398e-06,1.2326398e-06,0.0,-1.8489598e-06,1.8489598e-06
2014-12-05,0.0,-1.2326399e-06,1.2326399e-06,0.0,-8.217599e-07,8.217599e-07,0.0,-1.2326399e-06,1.2326399e-06,0.0,-8.217599e-07,8.217599e-07,0.0,-1.2326399e-06,1.2326399e-06
2014-12-06,0.0,-8.217599e-07,8.217599e-07,0.0,-5.4783993e-07,5.4783993e-07,0.0,-8.217599e-07,8.217599e-07,0.0,-5.4783993e-07,5.4783993e-07,0.0,-8.217599e-07,8.217599e-07
2014-12-07,0.0,-5.4783993e-07,5.4783993e-07,0.0,-3.652266e-07,3.652266e-07,0.0,-5.4783993e-07,5.4783993e-07,0.0,-3.652266e-07,3.652266e-07,0.0,-5.4783993e-07,5.4783993e-07
2014-12-08,0.0,-3.652266e-07,3.652266e-07,0.0,-2.434844e-07,2.434844e-07,0.0,-3.652266e-07,3.652266e-07,0.0,-2.434844e-07,2.434844e-07,0.0,-3.652266e-07,3.652266e-07
2014-12-09,0.0,-2.434844e-07,2.434844e-07,0.0,-1.6232293e-07,1.6232293e-07,0.0,-2.434844e-07,2.434844e-07,0.0,-1.6232293e-07,1.6232293e-07,0.0,-2.434844e-07,2.434844e-07
2014-12-10,0.0,-1.6232293e-07,1.6232293e-07,0.0,-1.0821529e-07,1.0821529e-07,0.0,-1.6232293e-07,1.6232293e-07,0.0,-1.0821529e-07,1.0821529e-07,0.0,-1.6232293e-07,1.6232293e-07
2014-12-11,0.0,-1.08215296e-07,1.08215296e-07,0.0,-7.214353e-08,7.214353e-08,0.0,-1.08215296e-07,1.08215296e-07,0.0,-7.214353e-08,7.214353e-08,0.0,-1.08215296e-07,1.08215296e-07
2014-12-12,0.0,-7.214353e-08,7.214353e-08,0.0,-4.8095686e-08,4.8095686e-08,0.0,-7.214353e-08,7.214353e-08,0.0,-4.8095686e-08,4.8095686e-08,0.0,-7.214353e-08,7.214353e-08
2014-12-13,0.0,-4.8095686e-08,4.8095686e-08,0.0,-3.206379e-08,3.206379e-08,0.0,-4.8095686e-08,4.8095686e-08,0.0,-3.206379e-08,3.206379e-08,0.0,-4.8095686e-08,4.8095686e-08
2014-12-14,0.0,-3.206379e-08,3.206379e-08,0.0,-2.137586e-08,2.137586e-08,0.0,-3.206379e-08,3.206379e-08,0.0,-2.137586e-08,2.137586e-08,0.0,-3.206379e-08,3.206379e-08
2014-12-15,0.0,-2.1375861e-08,2.1375861e-08,0.0,-1.4250573e-08,1.4250573e-08,0.0,-2.1375861e-08,2.1375861e-08,0.0,-1.4250573e-08,1.4250573e-08,0.0,-2.1375861e-08,2.1375861e-08
2014-12-16,0.0,-1.4250574e-08,1.4250574e-08,0.0,-9.500382e-09,9.500382e-09,0.0,-1.4250574e-08,1.4250574e-08,0.0,-9.500382e-09,9.500382e-09,0.0,-1.4250574e-08,1.4250574e-08
2014-12-17,0.0,-9.500383e-09,9.500383e-09,0.0,-6.3335883e-09,6.3335883e-09,0.0,-9.500383e-09,9.500383e-09,0.0,-6.3335883e-09,6.3335883e-09,0.0,-9.500383e-09,9.500383e-09
2014-12-18,0.0,-6.3335883e-09,6.3335883e-09,0.0,-4.222392e-09,4.222392e-09,0.0,-6.3335883e-09,6.3335883e-09,0.0,-4.222392e-09,4.222392e-09,0.0,-6.3335883e-09,6.3335883e-09
2014-12-19,0.0,-4.222392e-09,4.222392e-09,0.0,-2.814928e-09,2.814928e-09,0.0,-4.222392e-09,4.222392e-09,0.0,-2.814928e-09,2.814928e-09,0.0,-4.222392e-09,4.222392e-09
2014-12-20,0.0,-2.814928e-09,2.814928e-09,0.0,-1.8766186e-09,1.8766186e-09,0.0,-2.814928e-09,2.814928e-09,0.0,-1.8766186e-09,1.8766186e-09,0.0,-2.814928e-09,2.814928e-09
2014-12-21,0.0,-1.8766186e-09,1.8766186e-09,0.0,-1.2510791e-09,1.2510791e-09,0.0,-1.8766186e-09,1.8766186e-09,0.0,-1.2510791e-09,1.2510791e-09,0.0,-1.8766186e-09,1.8766186e-09
2014-12-22,0.0,-1.2510791e-09,1.2510791e-09,0.0,-8.3405277e-10,8.3405277e-10,0.0,-1.2510791e-09,1.2510791e-09,0.0,-8.3405277e-10,8.3405277e-10,0.0,-1.2510791e-09,1.2510791e-09
2014-12-23,0.0,-8.3405277e-10,8.3405277e-10,0.0,-5.5603516e-10,5.5603516e-10,0.0,-8.3405277e-10,8.3405277e-10,0.0,-5.5603516e-10,5.5603516e-10,0.0,-8.3405277e-10,8.3405277e-10
2014-12-24,0.0,-5.5603516e-10,5.5603516e-10,0.0,-3.7069012e-10,3.7069012e-10,0.0,-5.5603516e-10,5.5603516e-10,0.0,-3.7069012e-10,3.7069012e-10,0.0,-5.5603516e-10,5.5603516e-10
2014-12-25,0.0,-3.7069012e-10,3.7069012e-10,0.0,-2.4712674e-10,2.4712674e-10,0.0,-3.7069012e-10,3.7069012e-10,0.0,-2.4712674e-10,2.4712674e-10,0.0,-3.7069012e-10,3.7069012e-10
2014-12-26,0.0,-2.4712674e-10,2.4712674e-10,0.0,-1.6475116e-10,1.6475116e-10,0.0,-2.4712674e-10,2.4712674e-10,0.0,-1.6475116e-10,1.6475116e-10,0.0,-2.4712674e-10,2.4712674e-10
2014-12-27,0.0,-1.6475117e-10,1.6475117e-10,0.0,-1.0983411e-10,1.0983411e-10,0.0,-1.6475117e-10,1.6475117e-10,0.0,-1.0983411e-10,1.0983411e-10,0.0,-1.6475117e-10,1.6475117e-10
2014-12-28,0.0,-1.0983411e-10,1.0983411e-10,0.0,-7.322274e-11,7.322274e-11,0.0,-1.0983411e-10,1.0983411e-10,0.0,-7.322274e-11,7.322274e-11,0.0,-1.0983411e-10,1.0983411e-10
2014-12-29,0.0,-7.322274e-11,7.322274e-11,0.0,-4.881516e-11,4.881516e-11,0.0,-7.322274e-11,7.322274e-11,0.0,-4.881516e-11,4.881516e-11,0.0,-7.322274e-11,7.322274e-11
2014-12-30,0.0,-4.881516e-11,4.881516e-11,0.0,-3.254344e-11,3.254344e-11,0.0,-4.881516e-11,4.881516e-11,0.0,-3.254344e-11,3.254344e-11,0.0,-4.881516e-11,4.881516e-11
2014-12-31,0.0,-3.254344e-11,3.254344e-11,0.0,-2.1695626e-11,2.1695626e-11,0.0,-3.254344e-11,3.254344e-11,0.0,-2.1695626e-11,2.1695626e-11,0.0,-3.254344e-11,3.254344e-11
2015-01-01,0.0,-2.1695626e-11,2.1695626e-11,0.0,-1.44637505e-11,1.44637505e-11,0.0,-2.1695626e-11,2.1695626e-11,0.0,-1.44637505e-11,1.44637505e-11,0.0,-2.1695626e-11,2.1695626e-11
2015-01-02,0.0,-1.4463751e-11,1.4463751e-11,0.0,-9.6425e-12,9.6425e-12,0.0,-1.4463751e-11,1.4463751e-11,0.0,-9.6425e-12,9.6425e-12,0.0,-1.4463751e-11,1.4463751e-11
2015-01-03,0.0,-9.642501e-12,9.642501e-12,0.0,-6.4283336e-12,6.4283336e-12,0.0,-9.642501e-12,9.642501e-12,0.0,-6.4283336e-12,6.4283336e-12,0.0,-9.642501e-12,9.642501e-12
2015-01-04,0.0,-6.428334e-12,6.428334e-12,0.0,-4.285556e-12,4.285556e-12,0.0,-6.428334e-12,6.428334e-12,0.0,-4.285556e-12,4.285556e-12,0.0,-6.428334e-12,6.428334e-12
2015-01-05,0.0,-4.285556e-12,4.285556e-12,0.0,-2.8570373e-12,2.8570373e-12,0.0,-4.285556e-12,4.285556e-12,0.0,-2.8570373e-12,2.8570373e-12,0.0,-4.285556e-12,4.285556e-12
2015-01-06,0.0,-2.8570373e-12,2.8570373e-12,0.0,-1.9046915e-12,1.9046915e-12,0.0,-2.8570373e-12,2.8570373e-12,0.0,-1.9046915e-12,1.9046915e-12,0.0,-2.8570373e-12,2.8570373e-12
2015-01-07,0.0,-1.9046915e-12,1.9046915e-12,0.0,-1.2697943e-12,1.2697943e-12,0.0,-1.9046915e-12,1.9046915e-12,0.0,-1.2697943e-12,1.2697943e-12,0.0,-1.9046915e-12,1.9046915e-12
2015-01-08,0.0,-1.2697944e-12,1.2697944e-12,0.0,-8.4652955e-13,8.4652955e-13,0.0,-1.2697944e-12,1.2697944e-12,0.0,-8.4652955e-13,8.4652955e-13,0.0,-1.2697944e-12,1.2697944e-12
2015-01-09,0.0,-8.4652955e-13,8.4652955e-13,0.0,-5.6435303e-13,5.6435303e-13,0.0,-8.4652955e-13,8.4652955e-13,0.0,-5.6435303e-13,5.6435303e-13,0.0,-8.4652955e-13,8.4652955e-13
2015-01-10,0.0,-5.6435303e-13,5.6435303e-13,0.0,-3.7623537e-13,3.7623537e-13,0.0,-5.6435303e-13,5.6435303e-13,0.0,-3.7623537e-13,3.7623537e-13,0.0,-5.6435303e-13,5.6435303e-13
2015-01-11,0.0,-3.7623537e-13,3.7623537e-13,0.0,-2.5082356e-13,2.5082356e-13,0.0,-3.7623537e-13,3.7623537e-13,0.0,-2.5082356e-13,2.5082356e-13,0.0,-3.7623537e-13,3.7623537e-13
2015-01-12,0.0,-2.5082359e-13,2.5082359e-13,0.0,-1.6721572e-13,1.6721572e-13,0.0,-2.5082359e-13,2.5082359e-13,0.0,-1.6721572e-13,1.6721572e-13,0.0,-2.5082359e-13,2.5082359e-13
2015-01-13,0.05,0.016666668,0.03333333,0.03,0.01,0.02,-0.02,-0.0066666664,-0.013333334,-0.01,-0.0033333332,-0.006666667,-0.01,-0.0033333332,-0.006666667
2015-01-14,0.1,0.044444446,0.055555556,0.06,0.026666665,0.03333333,-0.04,-0.017777778,-0.02222222,-0.02,-0.008888889,-0.01111111,-0.02,-0.008888889,-0.01111111
2015-01-15,0.5,0.19629629,0.30370373,0.3,0.11777778,0.18222223,-0.2,-0.07851852,-0.121481486,-0.1,-0.03925926,-0.060740743,-0.1,-0.03925926,-0.060740743
2015-01-16,0.42857143,0.27372134,0.1548501,0.25714287,0.1642328,0.092910066,-0.17142858,-0.10948854,-0.061940037,-0.08571429,-0.05474427,-0.030970018,-0.08571429,-0.05474427,-0.030970018
2015-01-17,0.35714287,0.3015285,0.055614352,0.21428572,0.18091711,0.033368602,-0.14285715,-0.12061141,-0.022245742,-0.071428575,-0.060305703,-0.011122871,-0.071428575,-0.060305703,-0.011122871
2015-01-18,0.2857143,0.2962571,-0.01054281,0.17142858,0.17775427,-0.006325692,-0.114285715,-0.11850284,0.0042171255,-0.057142857,-0.05925142,0.0021085627,-0.057142857,-0.05925142,0.0021085627
2015-01-19,0.21428572,0.26893333,-0.05464761,0.12857144,0.16136,-0.03278856,-0.08571429,-0.10757332,0.021859035,-0.042857144,-0.05378666,0.010929517,-0.042857144,-0.05378666,0.010929517
2015-01-20,0.14285715,0.22690792,-0.084050775,0.08571429,0.13614476,-0.05043047,-0.057142857,-0.09076317,0.03362031,-0.028571429,-0.045381583,0.016810155,-0.028571429,-0.045381583,0.016810155
2015-01-21,0.071428575,0.17508148,-0.1036529,0.042857144,0.10504889,-0.062191743,-0.028571429,-0.07003259,0.041461162,-0.014285714,-0.035016295,0.020730581,-0.014285714,-0.035016295,0.020730581
2015-01-22,0.0,0.11672098,-0.11672098,0.0,0.07003259,-0.07003259,0.0,-0.046688393,0.046688393,0.0,-0.023344196,0.023344196,0.0,-0.023344196,0.023344196
2015-01-23,0.0,0.07781399,-0.07781399,0.0,0.046688393,-0.046688393,0.0,-0.031125596,0.031125596,0.0,-0.015562798,0.015562798,0.0,-0.015562798,0.015562798
2015-01-24,0.0,0.051875994,-0.051875994,0.0,0.031125596,-0.031125596,0.0,-0.020750396,0.020750396,0.0,-0.010375198,0.010375198,0.0,-0.010375198,0.010375198
2015-01-25,0.0,0.034583993,-0.034583993,0.0,0.020750398,-0.020750398,0.0,-0.013833598,0.013833598,0.0,-0.006916799,0.006916799,0.0,-0.006916799,0.006916799
2015-01-26,0.0,0.023055997,-0.023055997,0.0,0.013833598,-0.013833598,0.0,-0.0092223985,0.0092223985,0.0,-0.0046111993,0.0046111993,0.0,-0.0046111993,0.0046111993
2015-01-27,0.0,0.015370664,-0.015370664,0.0,0.0092223985,-0.0092223985,0.0,-0.0061482657,0.0061482657,0.0,-0.0030741328,0.0030741328,0.0,-0.0030741328,0.0030741328
2015-01-28,0.0,0.010247109,-0.010247109,0.0,0.0061482657,-0.0061482657,0.0,-0.004098844,0.004098844,0.0,-0.002049422,0.002049422,0.0,-0.002049422,0.002049422
2015-01-29,0.0,0.0068314066,-0.0068314066,0.0,0.004098844,-0.004098844,0.0,-0.0027325626,0.0027325626,0.0,-0.0013662813,0.0013662813,0.0,-0.0013662813,0.0013662813
2015-01-30,0.0,0.0045542708,-0.0045542708,0.0,0.0027325626,-0.0027325626,0.0,-0.0018217084,0.0018217084,0.0,-0.0009108542,0.0009108542,0.0,-0.0009108542,0.0009108542
2015-01-31,0.0,0.0030361807,-0.0030361807,0.0,0.0018217084,-0.0018217084,0.0,-0.0012144722,0.0012144722,0.0,-0.0006072361,0.0006072361,0.0,-0.0006072361,0.0006072361
2015-02-01,0.0,0.0020241204,-0.0020241204,0.0,0.0012144722,-0.0012144722,0.0,-0.00080964813,0.00080964813,0.0,-0.00040482407,0.00040482407,0.0,-0.00040482407,0.00040482407
2015-02-02,0.0,0.0013494137,-0.0013494137,0.0,0.0008096482,-0.0008096482,0.0,-0.00053976546,0.00053976546,0.0,-0.00026988273,0.00026988273,0.0,-0.00026988273,0.00026988273
2015-02-03,0.0,0.00089960906,-0.00089960906,0.0,0.00053976546,-0.00053976546,0.0,-0.00035984363,0.00035984363,0.0,-0.00017992182,0.00017992182,0.0,-0.00017992182,0.00017992182
2015-02-04,0.0,0.0005997394,-0.0005997394,0.0,0.00035984363,-0.00035984363,0.0,-0.00023989574,0.00023989574,0.0,-0.00011994787,0.00011994787,0.0,-0.00011994787,0.00011994787
2015-02-05,0.0,0.00039982627,-0.00039982627,0.0,0.00023989576,-0.00023989576,0.0,-0.0001599305,0.0001599305,0.0,-7.996525e-05,7.996525e-05,0.0,-7.996525e-05,7.996525e-05
2015-02-06,0.0,0.00026655084,-0.00026655084,0.0,0.00015993051,-0.00015993051,0.0,-0.00010662033,0.00010662033,0.0,-5.3310167e-05,5.3310167e-05,0.0,-5.3310167e-05,5.3310167e-05
2015-02-07,0.0,0.00017770055,-0.00017770055,0.0,0.00010662033,-0.00010662033,0.0,-7.108022e-05,7.108022e-05,0.0,-3.554011e-05,3.554011e-05,0.0,-3.554011e-05,3.554011e-05
2015-02-08,0.0,0.00011846704,-0.00011846704,0.0,7.108023e-05,-7.108023e-05,0.0,-4.7386817e-05,4.7386817e-05,0.0,-2.3693408e-05,2.3693408e-05,0.0,-2.3693408e-05,2.3693408e-05
2015-02-09,0.0,7.8978024e-05,-7.8978024e-05,0.0,4.7386817e-05,-4.7386817e-05,0.0,-3.159121e-05,3.159121e-05,0.0,-1.5795606e-05,1.5795606e-05,0.0,-1.5795606e-05,1.5795606e-05
2015-02-10,0.0,5.2652016e-05,-5.2652016e-05,0.0,3.159121e-05,-3.159121e-05,0.0,-2.1060807e-05,2.1060807e-05,0.0,-1.0530403e-05,1.0530403e-05,0.0,-1.0530403e-05,1.0530403e-05
2015-02-11,0.0,3.5101344e-05,-3.5101344e-05,0.0,2.1060807e-05,-2.1060807e-05,0.0,-1.4040538e-05,1.4040538e-05,0.0,-7.020269e-06,7.020269e-06,0.0,-7.020269e-06,7.020269e-06
2015-02-12,0.0,2.3400897e-05,-2.3400897e-05,0.0,1.4040538e-05,-1.4040538e-05,0.0,-9.3603585e-06,9.3603585e-06,0.0,-4.6801792e-06,4.6801792e-06,0.0,-4.6801792e-06,4.6801792e-06
2015-02-13,0.0,1.5600597e-05,-1.5600597e-05,0.0,9.3603585e-06,-9.3603585e-06,0.0,-6.240239e-06,6.240239e-06,0.0,-3.1201196e-06,3.1201196e-06,0.0,-3.1201196e-06,3.1201196e-06
